user_id,date,description,merchant,category,amount,is_injected_anomaly
synthetic-user-7,2025-04-25,BIGBASKET,BIGBASKET,Groceries,1394.88,0
synthetic-user-7,2025-04-28,ZERODHA,ZERODHA,Investment,5584.5,0
synthetic-user-7,2025-04-28,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2490.37,0
synthetic-user-7,2025-05-01,UBER,UBER,Transportation,193.38,0
synthetic-user-7,2025-05-02,MYNTRA,MYNTRA,Shopping,1370.21,0
synthetic-user-7,2025-05-05,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,942.96,0
synthetic-user-7,2025-05-07,DMART,DMART,Groceries,2763.76,0
synthetic-user-7,2025-05-08,ZERODHA,ZERODHA,Investment,4647.2,0
synthetic-user-7,2025-05-10,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,550.04,0
synthetic-user-7,2025-05-11,FLIPKART,FLIPKART,Shopping,868.86,0
synthetic-user-7,2025-05-12,UBER,UBER,Transportation,137.67,0
synthetic-user-7,2025-05-14,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,530.01,0
synthetic-user-7,2025-05-17,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,415.96,0
synthetic-user-7,2025-05-19,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2343.77,0
synthetic-user-7,2025-05-19,ZOMATO,ZOMATO,Food,331.87,0
synthetic-user-7,2025-05-19,UBER,UBER,Transportation,245.26,0
synthetic-user-7,2025-05-20,FLIPKART,FLIPKART,Shopping,976.5,0
synthetic-user-7,2025-05-21,ZOMATO,ZOMATO,Food,358.44,0
synthetic-user-7,2025-05-22,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,507.48,0
synthetic-user-7,2025-05-25,FLIPKART,FLIPKART,Shopping,983.67,0
synthetic-user-7,2025-05-28,MYNTRA,MYNTRA,Shopping,1434.64,0
synthetic-user-7,2025-05-28,FOREIGN CURRENCY EXCHANGE,FOREIGN CURRENCY EXCHANGE,Other,54098.25,1
synthetic-user-7,2025-05-31,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,652.93,0
synthetic-user-7,2025-06-01,OLA CABS,OLA CABS,Transportation,146.06,0
synthetic-user-7,2025-06-03,STARBUCKS,STARBUCKS,Food,258.94,0
synthetic-user-7,2025-06-03,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2388.13,0
synthetic-user-7,2025-06-05,DMART,DMART,Groceries,2308.08,0
synthetic-user-7,2025-06-05,DMART,DMART,Groceries,2491.78,0
synthetic-user-7,2025-06-05,MYNTRA,MYNTRA,Shopping,1181.81,0
synthetic-user-7,2025-06-07,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,383.47,0
synthetic-user-7,2025-06-09,MYNTRA,MYNTRA,Shopping,942.76,0
synthetic-user-7,2025-06-09,UBER,UBER,Transportation,188.04,0
synthetic-user-7,2025-06-12,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,652.22,0
synthetic-user-7,2025-06-13,MYNTRA,MYNTRA,Shopping,1586.88,0
synthetic-user-7,2025-06-15,ZERODHA,ZERODHA,Investment,4049.17,0
synthetic-user-7,2025-06-15,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,668.66,0
synthetic-user-7,2025-06-18,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,1219.7,0
synthetic-user-7,2025-06-20,BIGBASKET,BIGBASKET,Groceries,1412.95,0
synthetic-user-7,2025-06-23,FLIPKART,FLIPKART,Shopping,1178.76,0
synthetic-user-7,2025-06-25,ZERODHA,ZERODHA,Investment,5139.87,0
synthetic-user-7,2025-06-28,FLIPKART,FLIPKART,Shopping,1078.73,0
synthetic-user-7,2025-06-28,UBER,UBER,Transportation,188.3,0
synthetic-user-7,2025-06-28,OLA CABS,OLA CABS,Transportation,157.67,0
synthetic-user-7,2025-07-01,OLA CABS,OLA CABS,Transportation,139.17,0
synthetic-user-7,2025-07-04,STARBUCKS,STARBUCKS,Food,249.58,0
synthetic-user-7,2025-07-07,ZOMATO,ZOMATO,Food,365.34,0
synthetic-user-7,2025-07-07,UBER,UBER,Transportation,210.51,0
synthetic-user-7,2025-07-08,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,1794.43,0
synthetic-user-7,2025-07-11,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,583.86,0
synthetic-user-7,2025-07-11,STARBUCKS,STARBUCKS,Food,252.83,0
synthetic-user-7,2025-07-11,STARBUCKS,STARBUCKS,Food,222.24,0
synthetic-user-7,2025-07-13,FLIPKART,FLIPKART,Shopping,1138.26,0
synthetic-user-7,2025-07-13,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,11926.74,0
synthetic-user-7,2025-07-13,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,535.05,0
synthetic-user-7,2025-07-14,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,649.65,0
synthetic-user-7,2025-07-16,DMART,DMART,Groceries,1441.21,0
synthetic-user-7,2025-07-18,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,663.06,0
synthetic-user-7,2025-07-19,SWIGGY,SWIGGY,Food,347.92,0
synthetic-user-7,2025-07-22,STARBUCKS,STARBUCKS,Food,229.01,0
synthetic-user-8,2025-01-31,ZERODHA,ZERODHA,Investment,6172.94,0
synthetic-user-8,2025-02-01,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,915.01,0
synthetic-user-8,2025-02-01,ZOMATO,ZOMATO,Food,369.31,0
synthetic-user-8,2025-02-04,STARBUCKS,STARBUCKS,Food,246.46,0
synthetic-user-8,2025-02-04,SALARY CREDIT,SALARY CREDIT,Salary,68523.17,0
synthetic-user-8,2025-02-06,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,1168.67,0
synthetic-user-8,2025-02-07,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,16839.26,0
synthetic-user-8,2025-02-09,FLIPKART,FLIPKART,Shopping,970.0,0
synthetic-user-8,2025-02-11,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2022.08,0
synthetic-user-8,2025-02-12,UNKNOWN ELECTRONICS STORE,UNKNOWN ELECTRONICS STORE,Shopping,47048.96,1
synthetic-user-8,2025-02-15,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,754.14,0
synthetic-user-8,2025-02-18,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,767.21,0
synthetic-user-8,2025-02-20,BIGBASKET,BIGBASKET,Groceries,1638.21,0
synthetic-user-8,2025-02-22,DMART,DMART,Groceries,2366.03,0
synthetic-user-8,2025-02-23,STARBUCKS,STARBUCKS,Food,238.81,0
synthetic-user-8,2025-02-23,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,411.3,0
synthetic-user-8,2025-02-24,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,440.47,0
synthetic-user-8,2025-02-27,DMART,DMART,Groceries,2634.16,0
synthetic-user-8,2025-03-01,FLIPKART,FLIPKART,Shopping,1117.91,0
synthetic-user-8,2025-03-01,ZERODHA,ZERODHA,Investment,5659.34,0
synthetic-user-8,2025-03-01,UBER,UBER,Transportation,200.75,0
synthetic-user-8,2025-03-02,DMART,DMART,Groceries,1835.17,0
synthetic-user-8,2025-03-05,ZOMATO,ZOMATO,Food,413.51,0
synthetic-user-8,2025-03-05,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,1170.15,0
synthetic-user-8,2025-03-05,ZERODHA,ZERODHA,Investment,5594.08,0
synthetic-user-8,2025-03-08,ZOMATO,ZOMATO,Food,368.88,0
synthetic-user-8,2025-03-08,MYNTRA,MYNTRA,Shopping,1971.42,0
synthetic-user-8,2025-03-10,AMAZON,AMAZON,Shopping,1485.86,0
synthetic-user-8,2025-03-11,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,512.33,0
synthetic-user-8,2025-03-11,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,696.94,0
synthetic-user-8,2025-03-12,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,685.72,0
synthetic-user-8,2025-03-15,SWIGGY,SWIGGY,Food,305.95,0
synthetic-user-8,2025-03-16,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,1190.65,0
synthetic-user-8,2025-03-17,UBER,UBER,Transportation,220.06,0
synthetic-user-8,2025-03-19,BIGBASKET,BIGBASKET,Groceries,1376.61,0
synthetic-user-8,2025-03-21,SALARY CREDIT,SALARY CREDIT,Salary,56443.22,0
synthetic-user-8,2025-03-24,UBER,UBER,Transportation,181.43,0
synthetic-user-8,2025-03-25,UBER,UBER,Transportation,175.35,0
synthetic-user-8,2025-03-26,ZOMATO,ZOMATO,Food,426.16,0
synthetic-user-8,2025-03-27,UBER,UBER,Transportation,189.29,0
synthetic-user-8,2025-03-30,SWIGGY,SWIGGY,Food,411.21,0
synthetic-user-8,2025-04-01,OLA CABS,OLA CABS,Transportation,149.88,0
synthetic-user-8,2025-04-04,SALARY CREDIT,SALARY CREDIT,Salary,69007.61,0
synthetic-user-8,2025-04-07,UBER,UBER,Transportation,186.41,0
synthetic-user-8,2025-04-09,MYNTRA,MYNTRA,Shopping,1767.78,0
synthetic-user-8,2025-04-09,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,542.25,0
synthetic-user-8,2025-04-10,OLA CABS,OLA CABS,Transportation,121.44,0
synthetic-user-8,2025-04-13,BIGBASKET,BIGBASKET,Groceries,1429.89,0
synthetic-user-8,2025-04-14,ZOMATO,ZOMATO,Food,453.14,0
synthetic-user-8,2025-04-14,DMART,DMART,Groceries,1743.35,0
synthetic-user-8,2025-04-14,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,1885.61,0
synthetic-user-8,2025-04-14,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2156.17,0
synthetic-user-8,2025-04-15,SALARY CREDIT,SALARY CREDIT,Salary,67349.97,0
synthetic-user-8,2025-04-15,AMAZON,AMAZON,Shopping,1029.05,0
synthetic-user-8,2025-04-18,STARBUCKS,STARBUCKS,Food,234.08,0
synthetic-user-8,2025-04-21,SWIGGY,SWIGGY,Food,455.09,0
synthetic-user-8,2025-04-21,BIGBASKET,BIGBASKET,Groceries,1283.52,0
synthetic-user-8,2025-04-22,MYNTRA,MYNTRA,Shopping,1472.98,0
synthetic-user-8,2025-04-25,DMART,DMART,Groceries,1644.1,0
synthetic-user-8,2025-04-27,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2396.16,0
synthetic-user-8,2025-04-29,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,601.9,0
synthetic-user-8,2025-05-02,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,380.33,0
synthetic-user-8,2025-05-05,FLIPKART,FLIPKART,Shopping,771.42,0
synthetic-user-8,2025-05-08,BIGBASKET,BIGBASKET,Groceries,1318.04,0
synthetic-user-8,2025-05-09,UBER,UBER,Transportation,228.88,0
synthetic-user-8,2025-05-11,ZOMATO,ZOMATO,Food,442.13,0
synthetic-user-8,2025-05-12,SWIGGY,SWIGGY,Food,382.74,0
synthetic-user-8,2025-05-15,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,1621.13,0
synthetic-user-8,2025-05-15,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,858.49,0
synthetic-user-8,2025-05-18,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,688.32,0
synthetic-user-8,2025-05-20,ZOMATO,ZOMATO,Food,504.75,0
synthetic-user-8,2025-05-23,OLA CABS,OLA CABS,Transportation,163.27,0
synthetic-user-8,2025-05-25,ZERODHA,ZERODHA,Investment,4458.19,0
synthetic-user-8,2025-05-26,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,641.99,0
synthetic-user-8,2025-05-27,UBER,UBER,Transportation,220.61,0
synthetic-user-8,2025-05-30,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,636.47,0
synthetic-user-8,2025-06-02,ZERODHA,ZERODHA,Investment,6164.23,0
synthetic-user-8,2025-06-02,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,460.15,0
synthetic-user-8,2025-06-04,AMAZON,AMAZON,Shopping,1268.6,0
synthetic-user-8,2025-06-07,SWIGGY,SWIGGY,Food,483.35,0
synthetic-user-8,2025-06-09,ZERODHA,ZERODHA,Investment,5228.08,0
synthetic-user-8,2025-06-11,BIGBASKET,BIGBASKET,Groceries,1554.09,0
synthetic-user-8,2025-06-13,AMAZON,AMAZON,Shopping,1039.16,0
synthetic-user-8,2025-06-16,MYNTRA,MYNTRA,Shopping,950.35,0
synthetic-user-8,2025-06-19,SWIGGY,SWIGGY,Food,309.72,0
synthetic-user-8,2025-06-22,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,1013.09,0
synthetic-user-8,2025-06-23,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2582.35,0
synthetic-user-8,2025-06-23,AMAZON,AMAZON,Shopping,1140.04,0
synthetic-user-8,2025-06-24,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,522.11,0
synthetic-user-8,2025-06-24,UBER,UBER,Transportation,150.62,0
synthetic-user-8,2025-06-27,OLA CABS,OLA CABS,Transportation,196.84,0
synthetic-user-8,2025-06-28,OLA CABS,OLA CABS,Transportation,166.83,0
synthetic-user-8,2025-06-29,AMAZON,AMAZON,Shopping,1232.51,0
synthetic-user-8,2025-06-30,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,712.14,0
synthetic-user-8,2025-07-01,BIGBASKET,BIGBASKET,Groceries,1796.13,0
synthetic-user-8,2025-07-04,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,401.3,0
synthetic-user-8,2025-07-04,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,566.69,0
synthetic-user-8,2025-07-06,ZERODHA,ZERODHA,Investment,4399.51,0
synthetic-user-8,2025-07-08,DMART,DMART,Groceries,2506.81,0
synthetic-user-8,2025-07-11,ZOMATO,ZOMATO,Food,435.88,0
synthetic-user-8,2025-07-13,UBER,UBER,Transportation,185.35,0
synthetic-user-8,2025-07-16,SWIGGY,SWIGGY,Food,357.07,0
synthetic-user-8,2025-07-16,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,529.38,0
synthetic-user-8,2025-07-18,AMAZON,AMAZON,Shopping,1122.17,0
synthetic-user-8,2025-07-19,MYNTRA,MYNTRA,Shopping,1323.97,0
synthetic-user-8,2025-07-20,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,734.39,0
synthetic-user-8,2025-07-22,AMAZON,AMAZON,Shopping,976.83,0
synthetic-user-8,2025-07-23,AMAZON,AMAZON,Shopping,1271.38,0
synthetic-user-8,2025-07-24,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,652.59,0
synthetic-user-8,2025-07-25,SWIGGY,SWIGGY,Food,438.84,0
synthetic-user-8,2025-07-26,DMART,DMART,Groceries,2583.51,0
synthetic-user-8,2025-07-28,FLIPKART,FLIPKART,Shopping,991.86,0
synthetic-user-8,2025-07-30,ZOMATO,ZOMATO,Food,326.2,0
synthetic-user-8,2025-07-30,AMAZON,AMAZON,Shopping,1364.28,0
synthetic-user-8,2025-08-02,BIGBASKET,BIGBASKET,Groceries,1306.89,0
synthetic-user-8,2025-08-04,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,468.88,0
synthetic-user-8,2025-08-06,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2680.0,0
synthetic-user-8,2025-08-07,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,543.65,0
synthetic-user-8,2025-08-08,FLIPKART,FLIPKART,Shopping,862.38,0
synthetic-user-8,2025-08-11,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,17657.51,0
synthetic-user-9,2025-01-29,FLIPKART,FLIPKART,Shopping,633.97,0
synthetic-user-9,2025-01-30,MYNTRA,MYNTRA,Shopping,1627.25,0
synthetic-user-9,2025-02-02,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,619.13,0
synthetic-user-9,2025-02-03,MYNTRA,MYNTRA,Shopping,1429.61,0
synthetic-user-9,2025-02-05,AMAZON,AMAZON,Shopping,1057.57,0
synthetic-user-9,2025-02-08,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,588.95,0
synthetic-user-9,2025-02-11,UBER,UBER,Transportation,209.44,0
synthetic-user-9,2025-02-12,STARBUCKS,STARBUCKS,Food,234.63,0
synthetic-user-9,2025-02-13,BIGBASKET,BIGBASKET,Groceries,1936.29,0
synthetic-user-9,2025-02-16,SWIGGY,SWIGGY,Food,419.7,0
synthetic-user-9,2025-02-19,STARBUCKS,STARBUCKS,Food,291.33,0
synthetic-user-9,2025-02-19,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,674.75,0
synthetic-user-9,2025-02-21,FLIPKART,FLIPKART,Shopping,926.94,0
synthetic-user-9,2025-02-22,MYNTRA,MYNTRA,Shopping,16778.17,1
synthetic-user-9,2025-02-25,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,462.27,0
synthetic-user-9,2025-02-27,DMART,DMART,Groceries,2455.53,0
synthetic-user-9,2025-02-28,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,14338.09,0
synthetic-user-9,2025-03-03,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,427.18,0
synthetic-user-9,2025-03-04,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,16933.6,0
synthetic-user-9,2025-03-06,AMAZON,AMAZON,Shopping,1214.64,0
synthetic-user-9,2025-03-07,SALARY CREDIT,SALARY CREDIT,Salary,66178.39,0
synthetic-user-9,2025-03-07,SALARY CREDIT,SALARY CREDIT,Salary,75491.29,0
synthetic-user-9,2025-03-07,FLIPKART,FLIPKART,Shopping,944.12,0
synthetic-user-9,2025-03-08,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,401.25,0
synthetic-user-9,2025-03-11,UBER,UBER,Transportation,222.04,0
synthetic-user-9,2025-03-14,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,987.2,0
synthetic-user-9,2025-03-15,AMAZON,AMAZON,Shopping,1387.92,0
synthetic-user-9,2025-03-17,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,475.16,0
synthetic-user-9,2025-03-17,FLIPKART,FLIPKART,Shopping,855.64,0
synthetic-user-9,2025-03-17,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,14564.48,0
synthetic-user-9,2025-03-18,DMART,DMART,Groceries,2414.85,0
synthetic-user-9,2025-03-18,SWIGGY,SWIGGY,Food,359.55,0
synthetic-user-9,2025-03-20,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,15961.64,0
synthetic-user-9,2025-03-20,DMART,DMART,Groceries,2209.04,0
synthetic-user-9,2025-03-23,SALARY CREDIT,SALARY CREDIT,Salary,65630.36,0
synthetic-user-9,2025-03-25,ZOMATO,ZOMATO,Food,344.17,0
synthetic-user-9,2025-03-26,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,750.53,0
synthetic-user-9,2025-03-26,UBER,UBER,Transportation,220.46,0
synthetic-user-9,2025-03-29,BIGBASKET,BIGBASKET,Groceries,1903.71,0
synthetic-user-9,2025-03-30,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,15129.49,0
synthetic-user-9,2025-03-31,BIGBASKET,BIGBASKET,Groceries,2226.15,0
synthetic-user-9,2025-04-01,FLIPKART,FLIPKART,Shopping,1081.17,0
synthetic-user-9,2025-04-01,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,434.52,0
synthetic-user-9,2025-04-01,FLIPKART,FLIPKART,Shopping,1099.29,0
synthetic-user-9,2025-04-02,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,1297.43,0
synthetic-user-9,2025-04-05,UBER,UBER,Transportation,210.95,0
synthetic-user-9,2025-04-08,SWIGGY,SWIGGY,Food,283.09,0
synthetic-user-9,2025-04-08,SALARY CREDIT,SALARY CREDIT,Salary,62864.39,0
synthetic-user-9,2025-04-08,SALARY CREDIT,SALARY CREDIT,Salary,59759.97,0
synthetic-user-9,2025-04-08,MYNTRA,MYNTRA,Shopping,2195.13,0
synthetic-user-9,2025-04-08,DMART,DMART,Groceries,1569.88,0
synthetic-user-9,2025-04-08,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,921.92,0
synthetic-user-9,2025-04-10,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,17627.32,0
synthetic-user-9,2025-04-11,FOREIGN CURRENCY EXCHANGE,FOREIGN CURRENCY EXCHANGE,Other,21062.95,1
synthetic-user-9,2025-04-11,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,12376.63,0
synthetic-user-9,2025-04-14,UBER,UBER,Transportation,186.4,0
synthetic-user-9,2025-04-16,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,14327.36,0
synthetic-user-9,2025-04-17,DMART,DMART,Groceries,2558.88,0
synthetic-user-9,2025-04-20,AMAZON,AMAZON,Shopping,1008.68,0
synthetic-user-9,2025-04-23,SWIGGY,SWIGGY,Food,335.07,0
synthetic-user-9,2025-04-25,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,976.68,0
synthetic-user-9,2025-04-28,SALARY CREDIT,SALARY CREDIT,Salary,68184.93,0
synthetic-user-9,2025-04-29,MYNTRA,MYNTRA,Shopping,1332.64,0
synthetic-user-9,2025-04-29,STARBUCKS,STARBUCKS,Food,267.75,0
synthetic-user-9,2025-04-29,DMART,DMART,Groceries,2032.78,0
synthetic-user-9,2025-04-29,BIGBASKET,BIGBASKET,Groceries,1551.11,0
synthetic-user-9,2025-04-29,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,538.98,0
synthetic-user-9,2025-05-01,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,846.58,0
synthetic-user-9,2025-05-01,SALARY CREDIT,SALARY CREDIT,Salary,752077.45,1
synthetic-user-9,2025-05-01,ZOMATO,ZOMATO,Food,336.47,0
synthetic-user-9,2025-05-04,ZOMATO,ZOMATO,Food,475.89,0
synthetic-user-9,2025-05-06,STARBUCKS,STARBUCKS,Food,257.65,0
synthetic-user-9,2025-05-07,BIGBASKET,BIGBASKET,Groceries,1421.83,0
synthetic-user-9,2025-05-07,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,416.77,0
synthetic-user-9,2025-05-08,UBER,UBER,Transportation,212.97,0
synthetic-user-9,2025-05-11,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,579.75,0
synthetic-user-9,2025-05-14,UBER,UBER,Transportation,158.44,0
synthetic-user-9,2025-05-15,ZERODHA,ZERODHA,Investment,4770.01,0
synthetic-user-9,2025-05-18,MYNTRA,MYNTRA,Shopping,1612.57,0
synthetic-user-9,2025-05-20,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2231.17,0
synthetic-user-9,2025-05-22,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,378.65,0
synthetic-user-9,2025-05-23,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,496.22,0
synthetic-user-9,2025-05-26,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,568.21,0
synthetic-user-9,2025-05-26,FLIPKART,FLIPKART,Shopping,850.69,0
synthetic-user-9,2025-05-28,OLA CABS,OLA CABS,Transportation,2004.18,1
synthetic-user-9,2025-05-28,AMAZON,AMAZON,Shopping,1076.97,0
synthetic-user-9,2025-05-29,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,14243.26,0
synthetic-user-9,2025-05-31,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,1064.49,0
synthetic-user-9,2025-06-01,FLIPKART,FLIPKART,Shopping,1126.99,0
synthetic-user-9,2025-06-02,MYNTRA,MYNTRA,Shopping,1624.11,0
synthetic-user-9,2025-06-05,BIGBASKET,BIGBASKET,Groceries,1342.86,0
synthetic-user-9,2025-06-08,ZOMATO,ZOMATO,Food,371.43,0
synthetic-user-9,2025-06-10,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,1625.35,0
synthetic-user-9,2025-06-11,SWIGGY,SWIGGY,Food,402.89,0
synthetic-user-9,2025-06-14,ZERODHA,ZERODHA,Investment,5903.46,0
synthetic-user-9,2025-06-15,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,1047.83,0
synthetic-user-9,2025-06-16,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,746.75,0
synthetic-user-9,2025-06-16,FLIPKART,FLIPKART,Shopping,954.62,0
synthetic-user-9,2025-06-19,MYNTRA,MYNTRA,Shopping,1754.38,0
synthetic-user-9,2025-06-19,AMAZON,AMAZON,Shopping,1316.15,0
synthetic-user-9,2025-06-19,ELECTRICITY BILL PAYMENT,ELECTRICITY BILL PAYMENT,Bills,2226.01,0
synthetic-user-9,2025-06-20,OLA CABS,OLA CABS,Transportation,165.89,0
synthetic-user-9,2025-06-23,OLA CABS,OLA CABS,Transportation,94.49,0
synthetic-user-9,2025-06-24,AMAZON,AMAZON,Shopping,969.44,0
synthetic-user-9,2025-06-27,STARBUCKS,STARBUCKS,Food,279.46,0
synthetic-user-9,2025-06-29,MYNTRA,MYNTRA,Shopping,1651.01,0
synthetic-user-9,2025-07-01,SWIGGY,SWIGGY,Food,353.94,0
synthetic-user-9,2025-07-03,HOUSE RENT NEFT,HOUSE RENT NEFT,Rent,13640.24,0
synthetic-user-9,2025-07-04,INDIAN OIL PETROL,INDIAN OIL PETROL,Transportation,1045.12,0
synthetic-user-9,2025-07-04,ZOMATO,ZOMATO,Food,455.18,0
synthetic-user-9,2025-07-05,DMART,DMART,Groceries,2377.21,0
synthetic-user-9,2025-07-05,BIGBASKET,BIGBASKET,Groceries,1193.96,0
synthetic-user-9,2025-07-07,SWIGGY,SWIGGY,Food,307.6,0
synthetic-user-9,2025-07-08,ZERODHA,ZERODHA,Investment,6071.72,0
synthetic-user-9,2025-07-10,DMART,DMART,Groceries,1849.23,0
synthetic-user-9,2025-07-13,ZERODHA,ZERODHA,Investment,3951.55,0
synthetic-user-9,2025-07-13,ZOMATO,ZOMATO,Food,377.55,0
synthetic-user-9,2025-07-15,SWIGGY,SWIGGY,Food,440.53,0
synthetic-user-9,2025-07-15,AMAZON,AMAZON,Shopping,993.25,0
synthetic-user-9,2025-07-17,SWIGGY,SWIGGY,Food,250.92,0
synthetic-user-10,2025-01-13,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,457.89,0
synthetic-user-10,2025-01-15,APOLLO PHARMACY,APOLLO PHARMACY,Healthcare,444.31,0
synthetic-user-10,2025-01-15,ZERODHA,ZERODHA,Investment,5941.09,0
synthetic-user-10,2025-01-15,FLIPKART,FLIPKART,Shopping,8001.42,1
synthetic-user-10,2025-01-18,SWIGGY,SWIGGY,Food,336.05,0
synthetic-user-10,2025-01-20,NETFLIX SUBSCRIPTION,NETFLIX SUBSCRIPTION,Subscription,598.54,0
synthetic-user-10,2025-01-22,AMAZON,AMAZON,Shopping,1106.43,0
synthetic-user-10,2025-01-25,SWIGGY,SWIGGY,Food,470.32,0
synthetic-user-10,2025-01-26,AIRTEL POSTPAID,AIRTEL POSTPAID,Utilities,523.6,0
